Name;MSCI WORLD U$ - PRICE INDEX;;;
10/15/92;492,466;;;
10/16/92;490,697;;;
10/19/92;489,117;;;
10/20/92;487,688;;;
10/21/92;489,884;;;
10/22/92;490,926;;;
10/23/92;489,565;;;
10/26/92;488,588;;;
10/27/92;489,628;;;
10/28/92;489,679;;;
10/29/92;487,468;;;
10/30/92;486,384;;;
11/2/92;486,888;;;
11/3/92;488,717;;;
11/4/92;488,175;;;
11/5/92;486,403;;;
11/6/92;484,338;;;
11/9/92;481,29;;;
11/10/92;480,997;;;
11/11/92;482,811;;;
11/12/92;484,219;;;
11/13/92;484,523;;;
11/16/92;479,606;;;
11/17/92;476,778;;;
11/18/92;483,991;;;
11/19/92;486,581;;;
11/20/92;487,409;;;
11/23/92;484,913;;;
11/24/92;486,365;;;
11/25/92;490,085;;;
11/26/92;490,996;;;
11/27/92;491,251;;;
11/30/92;494,113;;;
12/1/92;492,534;;;
12/2/92;493,393;;;
12/3/92;492,961;;;
12/4/92;493,213;;;
12/7/92;495,921;;;
12/8/92;499,5;;;
12/9/92;497,875;;;
12/10/92;498,082;;;
12/11/92;495,943;;;
12/14/92;495,448;;;
12/15/92;496,36;;;
12/16/92;496,795;;;
12/17/92;500,543;;;
12/18/92;505,181;;;
12/21/92;506,671;;;
12/22/92;506,647;;;
12/23/92;504,704;;;
12/24/92;505,045;;;
12/25/92;505,045;;;
12/28/92;501,074;;;
12/29/92;499,624;;;
12/30/92;498,759;;;
12/31/92;497,132;;;
1/1/93;497,132;;;
1/4/93;494,855;;;
1/5/93;495,792;;;
1/6/93;495,515;;;
1/7/93;493,126;;;
1/8/93;489,66;;;
1/11/93;490,451;;;
1/12/93;489,36;;;
1/13/93;488,579;;;
1/14/93;491,317;;;
1/15/93;492,219;;;
1/18/93;493,513;;;
1/19/93;493,736;;;
1/20/93;492,755;;;
1/21/93;492,769;;;
1/22/93;492,82;;;
1/25/93;497,308;;;
1/26/93;498,654;;;
1/27/93;496,189;;;
1/28/93;499,03;;;
1/29/93;497,833;;;
2/1/93;498,886;;;
2/2/93;498,781;;;
2/3/93;501,317;;;
2/4/93;502,48;;;
2/5/93;504,532;;;
2/8/93;504,597;;;
2/9/93;503,063;;;
2/10/93;504,188;;;
2/11/93;506,5;;;
2/12/93;504,307;;;
2/15/93;504,879;;;
2/16/93;500,369;;;
2/17/93;500,879;;;
2/18/93;500,545;;;
2/19/93;503,715;;;
2/22/93;506,353;;;
2/23/93;504,476;;;
2/24/93;506,277;;;
2/25/93;507,251;;;
2/26/93;508,673;;;
3/1/93;509,16;;;
3/2/93;513,505;;;
3/3/93;515,565;;;
3/4/93;513,736;;;
3/5/93;512,485;;;
3/8/93;522,972;;;
3/9/93;524,098;;;
3/10/93;524,542;;;
3/11/93;523,594;;;
3/12/93;520,763;;;
3/15/93;520,105;;;
3/16/93;520,717;;;
3/17/93;521,09;;;
3/18/93;528,51;;;
3/19/93;531,765;;;
3/22/93;529,823;;;
3/23/93;528,233;;;
3/24/93;525,778;;;
3/25/93;528,797;;;
3/26/93;531,007;;;
3/29/93;534,409;;;
3/30/93;535,669;;;
3/31/93;537,2;;;
4/1/93;541,735;;;
4/2/93;544,289;;;
4/5/93;546,253;;;
4/6/93;541,818;;;
4/7/93;546,01;;;
4/8/93;548,93;;;
4/9/93;547,938;;;
4/12/93;551,873;;;
4/13/93;560,588;;;
4/14/93;557,722;;;
4/15/93;557,604;;;
4/16/93;553,256;;;
4/19/93;555,176;;;
4/20/93;554,977;;;
4/21/93;551,832;;;
4/22/93;550,874;;;
4/23/93;551,477;;;
4/26/93;552,082;;;
4/27/93;558,034;;;
4/28/93;555,609;;;
4/29/93;556,433;;;
4/30/93;561,116;;;
5/3/93;561,424;;;
5/4/93;564,583;;;
5/5/93;565,208;;;
5/6/93;562,435;;;
5/7/93;563,126;;;
5/10/93;561,776;;;
5/11/93;560,012;;;
5/12/93;557,99;;;
5/13/93;555,02;;;
5/14/93;555,086;;;
5/17/93;557,199;;;
5/18/93;553,526;;;
5/19/93;559,812;;;
5/20/93;561,185;;;
5/21/93;561,078;;;
5/24/93;561,111;;;
5/25/93;565,167;;;
5/26/93;571,981;;;
5/27/93;573,803;;;
5/28/93;575,174;;;
5/31/93;573,068;;;
6/1/93;574,619;;;
6/2/93;573,929;;;
6/3/93;576,339;;;
6/4/93;572,435;;;
6/7/93;571,154;;;
6/8/93;568,941;;;
6/9/93;570,531;;;
6/10/93;570,151;;;
6/11/93;574,17;;;
6/14/93;576,166;;;
6/15/93;569,052;;;
6/16/93;565,245;;;
6/17/93;564,993;;;
6/18/93;558,133;;;
6/21/93;550,285;;;
6/22/93;552,995;;;
6/23/93;553,597;;;
6/24/93;556,753;;;
6/25/93;562,204;;;
6/28/93;567,485;;;
6/29/93;563,563;;;
6/30/93;567,291;;;
7/1/93;566,71;;;
7/2/93;560,532;;;
7/5/93;559,62;;;
7/6/93;559,577;;;
7/7/93;560,801;;;
7/8/93;562,813;;;
7/9/93;561,417;;;
7/12/93;561,648;;;
7/13/93;566,952;;;
7/14/93;568,008;;;
7/15/93;568,703;;;
7/16/93;566,24;;;
7/19/93;567,567;;;
7/20/93;566,771;;;
7/21/93;566,606;;;
7/22/93;566,619;;;
7/23/93;565,823;;;
7/26/93;569,372;;;
7/27/93;571,409;;;
7/28/93;571,723;;;
7/29/93;577,352;;;
7/30/93;578,019;;;
8/2/93;579,228;;;
8/3/93;582,359;;;
8/4/93;584,274;;;
8/5/93;582,998;;;
8/6/93;583,456;;;
8/9/93;585,403;;;
8/10/93;583,695;;;
8/11/93;588,079;;;
8/12/93;589,117;;;
8/13/93;590,363;;;
8/16/93;595,568;;;
8/17/93;596,857;;;
8/18/93;600,588;;;
8/19/93;602;;;
8/20/93;594,549;;;
8/23/93;593,615;;;
8/24/93;594,761;;;
8/25/93;593,172;;;
8/26/93;596,206;;;
8/27/93;599,883;;;
8/30/93;601,547;;;
8/31/93;603,556;;;
9/1/93;602,016;;;
9/2/93;600,23;;;
9/3/93;600,762;;;
9/6/93;605,205;;;
9/7/93;602,01;;;
9/8/93;596,994;;;
9/9/93;600,025;;;
9/10/93;598,224;;;
9/13/93;600,686;;;
9/14/93;598,92;;;
9/15/93;599,577;;;
9/16/93;594,603;;;
9/17/93;595,9;;;
9/20/93;593,345;;;
9/21/93;591,113;;;
9/22/93;586,562;;;
9/23/93;587,182;;;
9/24/93;587,912;;;
9/27/93;591,289;;;
9/28/93;592,142;;;
9/29/93;591,962;;;
9/30/93;591,436;;;
10/1/93;592,52;;;
10/4/93;594,998;;;
10/5/93;597,512;;;
10/6/93;601,336;;;
10/7/93;599,902;;;
10/8/93;603,59;;;
10/11/93;603,275;;;
10/12/93;604,416;;;
10/13/93;602,438;;;
10/14/93;602,58;;;
10/15/93;607,103;;;
10/18/93;606,04;;;
10/19/93;603,462;;;
10/20/93;604,244;;;
10/21/93;604,019;;;
10/22/93;604,872;;;
10/25/93;606,546;;;
10/26/93;603,624;;;
10/27/93;600,715;;;
10/28/93;599,132;;;
10/29/93;606,772;;;
11/1/93;604,027;;;
11/2/93;605,265;;;
11/3/93;604,148;;;
11/4/93;596,806;;;
11/5/93;590,725;;;
11/8/93;593,273;;;
11/9/93;589,346;;;
11/10/93;591,158;;;
11/11/93;593,18;;;
11/12/93;597,33;;;
11/15/93;596,25;;;
11/16/93;597,647;;;
11/17/93;595,004;;;
11/18/93;595,354;;;
11/19/93;590,611;;;
11/22/93;581,79;;;
11/23/93;580,826;;;
11/24/93;581,651;;;
11/25/93;582,706;;;
11/26/93;577,658;;;
11/29/93;567,659;;;
11/30/93;571,488;;;
12/1/93;581,996;;;
12/2/93;585,311;;;
12/3/93;586,561;;;
12/6/93;587,577;;;
12/7/93;589,196;;;
12/8/93;587,693;;;
12/9/93;591,774;;;
12/10/93;593,826;;;
12/13/93;595,47;;;
12/14/93;589,954;;;
12/15/93;588,516;;;
12/16/93;593,518;;;
12/17/93;598,532;;;
12/20/93;593,653;;;
12/21/93;593,475;;;
12/22/93;596,754;;;
12/23/93;600,565;;;
12/24/93;599,064;;;
12/27/93;598,067;;;
12/28/93;601,344;;;
12/29/93;600,983;;;
12/30/93;598,728;;;
12/31/93;598,496;;;
1/3/94;598,881;;;
1/4/94;600,526;;;
1/5/94;602,611;;;
1/6/94;601,975;;;
1/7/94;605,915;;;
1/10/94;611,191;;;
1/11/94;608,11;;;
1/12/94;606,056;;;
1/13/94;601,443;;;
1/14/94;609,331;;;
1/17/94;608,463;;;
1/18/94;610,608;;;
1/19/94;615,767;;;
1/20/94;616,362;;;
1/21/94;617,42;;;
1/24/94;608,152;;;
1/25/94;610,029;;;
1/26/94;615,493;;;
1/27/94;618,85;;;
1/28/94;621,813;;;
1/31/94;637,008;;;
2/1/94;641,024;;;
2/2/94;639,977;;;
2/3/94;637,7;;;
2/4/94;631,072;;;
2/7/94;622,223;;;
2/8/94;624,249;;;
2/9/94;623,81;;;
2/10/94;621,352;;;
2/11/94;621,16;;;
2/14/94;623,274;;;
2/15/94;625,303;;;
2/16/94;625,883;;;
2/17/94;623,947;;;
2/18/94;622,75;;;
2/21/94;617,978;;;
2/22/94;621,175;;;
2/23/94;623,279;;;
2/24/94;619,274;;;
2/25/94;622,014;;;
2/28/94;627,79;;;
3/1/94;624,095;;;
3/2/94;618,797;;;
3/3/94;616,581;;;
3/4/94;617,939;;;
3/7/94;619,955;;;
3/8/94;621,361;;;
3/9/94;618,737;;;
3/10/94;619,703;;;
3/11/94;620,222;;;
3/14/94;623,553;;;
3/15/94;624,216;;;
3/16/94;626,505;;;
3/17/94;627,155;;;
3/18/94;622,451;;;
3/21/94;617,929;;;
3/22/94;618,052;;;
3/23/94;617,224;;;
3/24/94;613,73;;;
3/25/94;612,759;;;
3/28/94;613,324;;;
3/29/94;608,749;;;
3/30/94;601,449;;;
3/31/94;599,737;;;
4/1/94;597,882;;;
4/4/94;592,36;;;
4/5/94;600,623;;;
4/6/94;602,542;;;
4/7/94;605,388;;;
4/8/94;604,272;;;
4/11/94;610,715;;;
4/12/94;609,06;;;
4/13/94;609,073;;;
4/14/94;608,21;;;
4/15/94;610,403;;;
4/18/94;608,114;;;
4/19/94;607,411;;;
4/20/94;603,691;;;
4/21/94;606,299;;;
4/22/94;608,681;;;
4/25/94;610,935;;;
4/26/94;612,85;;;
4/27/94;614,963;;;
4/28/94;614,984;;;
4/29/94;617,299;;;
5/2/94;617,466;;;
5/3/94;616,778;;;
5/4/94;610,745;;;
5/5/94;609,375;;;
5/6/94;610,385;;;
5/9/94;605,527;;;
5/10/94;607,635;;;
5/11/94;606,791;;;
5/12/94;609,556;;;
5/13/94;610,49;;;
5/16/94;610,702;;;
5/17/94;614,045;;;
5/18/94;619,142;;;
5/19/94;619,482;;;
5/20/94;621,008;;;
5/23/94;620,059;;;
5/24/94;619,024;;;
5/25/94;617,442;;;
5/26/94;617,34;;;
5/27/94;618,062;;;
5/30/94;618,397;;;
5/31/94;617,906;;;
6/1/94;618,452;;;
6/2/94;616,888;;;
6/3/94;616,323;;;
6/6/94;615,044;;;
6/7/94;616,345;;;
6/8/94;620,316;;;
6/9/94;620,563;;;
6/10/94;621,143;;;
6/13/94;623,302;;;
6/14/94;624,306;;;
6/15/94;622,69;;;
6/16/94;620,55;;;
6/17/94;618,918;;;
6/20/94;615,771;;;
6/21/94;611,06;;;
6/22/94;612,947;;;
6/23/94;615,065;;;
6/24/94;609,055;;;
6/27/94;611,39;;;
6/28/94;613,457;;;
6/29/94;617,973;;;
6/30/94;615,194;;;
7/1/94;613,543;;;
7/4/94;616,036;;;
7/5/94;618,023;;;
7/6/94;617,741;;;
7/7/94;616,76;;;
7/8/94;617,17;;;
7/11/94;622,289;;;
7/12/94;623,588;;;
7/13/94;623,268;;;
7/14/94;627,76;;;
7/15/94;629,903;;;
7/18/94;630,876;;;
7/19/94;628,958;;;
7/20/94;628,035;;;
7/21/94;625,935;;;
7/22/94;623,911;;;
7/25/94;623,522;;;
7/26/94;624,815;;;
7/27/94;623,381;;;
7/28/94;623,235;;;
7/29/94;625,894;;;
8/1/94;631,245;;;
8/2/94;633,674;;;
8/3/94;634,154;;;
8/4/94;632,714;;;
8/5/94;630,879;;;
8/8/94;630,863;;;
8/9/94;629,618;;;
8/10/94;632,15;;;
8/11/94;629,455;;;
8/12/94;632,072;;;
8/15/94;631,2;;;
8/16/94;633,723;;;
8/17/94;636,413;;;
8/18/94;638,376;;;
8/19/94;637,829;;;
8/22/94;637,44;;;
8/23/94;636,614;;;
8/24/94;640,926;;;
8/25/94;638,511;;;
8/26/94;640,439;;;
8/29/94;641,207;;;
8/30/94;642,976;;;
8/31/94;643,738;;;
9/1/94;642,54;;;
9/2/94;644,009;;;
9/5/94;641,475;;;
9/6/94;641,526;;;
9/7/94;637,57;;;
9/8/94;636,754;;;
9/9/94;635,157;;;
9/12/94;633,114;;;
9/13/94;634,629;;;
9/14/94;634,268;;;
9/15/94;636,644;;;
9/16/94;635,564;;;
9/19/94;632,027;;;
9/20/94;631,325;;;
9/21/94;630,393;;;
9/22/94;628,809;;;
9/23/94;629,973;;;
9/26/94;626,884;;;
9/27/94;626,361;;;
9/28/94;629,104;;;
9/29/94;627,169;;;
9/30/94;625,806;;;
10/3/94;621,973;;;
10/4/94;618,345;;;
10/5/94;617,098;;;
10/6/94;615,943;;;
10/7/94;617,004;;;
10/10/94;619,863;;;
10/11/94;626,754;;;
10/12/94;630,709;;;
10/13/94;634,249;;;
10/14/94;636,966;;;
10/17/94;638,928;;;
10/18/94;637,423;;;
10/19/94;637,835;;;
10/20/94;637,342;;;
10/21/94;634,559;;;
10/24/94;631,836;;;
10/25/94;630,245;;;
10/26/94;630,63;;;
10/27/94;633,831;;;
10/28/94;638,013;;;
10/31/94;642,57;;;
11/1/94;639,931;;;
11/2/94;637,819;;;
11/3/94;634,235;;;
11/4/94;630,813;;;
11/7/94;629,247;;;
11/8/94;631,711;;;
11/9/94;628,631;;;
11/10/94;625,672;;;
11/11/94;625,35;;;
11/14/94;624,488;;;
11/15/94;627,529;;;
11/16/94;626,355;;;
11/17/94;625,267;;;
11/18/94;622,357;;;
11/21/94;618,952;;;
11/22/94;611,571;;;
11/23/94;607,721;;;
11/24/94;606,566;;;
11/25/94;607,403;;;
11/28/94;610,016;;;
11/29/94;611,827;;;
11/30/94;613,676;;;
12/1/94;608,885;;;
12/2/94;607,334;;;
12/5/94;610,394;;;
12/6/94;609,867;;;
12/7/94;607,629;;;
12/8/94;602,27;;;
12/9/94;599,025;;;
12/12/94;599,263;;;
12/13/94;598,601;;;
12/14/94;603,449;;;
12/15/94;606,079;;;
12/16/94;608,852;;;
12/19/94;609,527;;;
12/20/94;610,863;;;
12/21/94;613,414;;;
12/22/94;615,092;;;
12/23/94;616,04;;;
12/26/94;616,968;;;
12/27/94;617,67;;;
12/28/94;616,35;;;
12/29/94;618,676;;;
12/30/94;618,59;;;
1/2/95;618,534;;;
1/3/95;616,367;;;
1/4/95;614,649;;;
1/5/95;613,703;;;
1/6/95;611,716;;;
1/9/95;610,35;;;
1/10/95;612,314;;;
1/11/95;613,557;;;
1/12/95;613,219;;;
1/13/95;614,707;;;
1/16/95;620,156;;;
1/17/95;616,783;;;
1/18/95;615,692;;;
1/19/95;610,964;;;
1/20/95;607,893;;;
1/23/95;596,212;;;
1/24/95;599,058;;;
1/25/95;601,372;;;
1/26/95;602,496;;;
1/27/95;604,275;;;
1/30/95;609,786;;;
1/31/95;608,263;;;
2/1/95;608,82;;;
2/2/95;609,728;;;
2/3/95;612,781;;;
2/6/95;617,426;;;
2/7/95;615,851;;;
2/8/95;613,669;;;
2/9/95;613,568;;;
2/10/95;616,757;;;
2/13/95;616,857;;;
2/14/95;615,321;;;
2/15/95;616,628;;;
2/16/95;617,216;;;
2/17/95;616,724;;;
2/20/95;617,156;;;
2/21/95;616,858;;;
2/22/95;618,728;;;
2/23/95;619,629;;;
2/24/95;616,984;;;
2/27/95;609,677;;;
2/28/95;616,074;;;
3/1/95;613,517;;;
3/2/95;617,188;;;
3/3/95;623,633;;;
3/6/95;625,99;;;
3/7/95;623,721;;;
3/8/95;623,367;;;
3/9/95;622,981;;;
3/10/95;620,015;;;
3/13/95;622,595;;;
3/14/95;621,479;;;
3/15/95;627,93;;;
3/16/95;629,282;;;
3/17/95;627,803;;;
3/20/95;627,318;;;
3/21/95;626,634;;;
3/22/95;625,399;;;
3/23/95;624,205;;;
3/24/95;624,84;;;
3/27/95;629,983;;;
3/28/95;638,09;;;
3/29/95;640,639;;;
3/30/95;637,233;;;
3/31/95;644,674;;;
4/3/95;636,465;;;
4/4/95;641,883;;;
4/5/95;644,22;;;
4/6/95;647,128;;;
4/7/95;648,923;;;
4/10/95;652,299;;;
4/11/95;652,164;;;
4/12/95;652,613;;;
4/13/95;657,802;;;
4/14/95;655,202;;;
4/17/95;660,789;;;
4/18/95;659,41;;;
4/19/95;661,008;;;
4/20/95;658,537;;;
4/21/95;663,421;;;
4/24/95;663,809;;;
4/25/95;669,944;;;
4/26/95;663,156;;;
4/27/95;666,322;;;
4/28/95;666,043;;;
5/1/95;666,269;;;
5/2/95;672,07;;;
5/3/95;676,151;;;
5/4/95;676,974;;;
5/5/95;673,961;;;
5/8/95;680,054;;;
5/9/95;679,022;;;
5/10/95;676,622;;;
5/11/95;670,031;;;
5/12/95;666,897;;;
5/15/95;667,536;;;
5/16/95;667,566;;;
5/17/95;667,69;;;
5/18/95;658,185;;;
5/19/95;657,294;;;
5/22/95;655,552;;;
5/23/95;661,844;;;
5/24/95;664,292;;;
5/25/95;670,626;;;
5/26/95;672,844;;;
5/29/95;670,393;;;
5/30/95;672,079;;;
5/31/95;670,635;;;
6/1/95;671,709;;;
6/2/95;676,943;;;
6/5/95;679,012;;;
6/6/95;674,647;;;
6/7/95;675,369;;;
6/8/95;669,357;;;
6/9/95;665,805;;;
6/12/95;664,067;;;
6/13/95;664,882;;;
6/14/95;666,843;;;
6/15/95;667,561;;;
6/16/95;669,445;;;
6/19/95;672,716;;;
6/20/95;672,762;;;
6/21/95;675,878;;;
6/22/95;680,588;;;
6/23/95;681,739;;;
6/26/95;675,39;;;
6/27/95;673,407;;;
6/28/95;669,942;;;
6/29/95;667,735;;;
6/30/95;669,317;;;
7/3/95;672,123;;;
7/4/95;674,964;;;
7/5/95;676,849;;;
7/6/95;682,969;;;
7/7/95;692,25;;;
7/10/95;693,416;;;
7/11/95;694,733;;;
7/12/95;697,827;;;
7/13/95;699,034;;;
7/14/95;697,159;;;
7/17/95;699,022;;;
7/18/95;695,236;;;
7/19/95;688,925;;;
7/20/95;691,458;;;
7/21/95;690,463;;;
7/24/95;696,03;;;
7/25/95;694,823;;;
7/26/95;698,242;;;
7/27/95;701,195;;;
7/28/95;701,484;;;
7/31/95;701,687;;;
8/1/95;696,734;;;
8/2/95;695,454;;;
8/3/95;698,1;;;
8/4/95;696,375;;;
8/7/95;695,029;;;
8/8/95;695,044;;;
8/9/95;694,035;;;
8/10/95;688,705;;;
8/11/95;684,888;;;
8/14/95;686,525;;;
8/15/95;681,603;;;
8/16/95;688,018;;;
8/17/95;684,992;;;
8/18/95;687,908;;;
8/21/95;686,548;;;
8/22/95;685,876;;;
8/23/95;685;;;
8/24/95;684,349;;;
8/25/95;685,578;;;
8/28/95;685,484;;;
8/29/95;684,748;;;
8/30/95;682,056;;;
8/31/95;684,957;;;
9/1/95;687,041;;;
9/4/95;685,484;;;
9/5/95;688,486;;;
9/6/95;687,112;;;
9/7/95;687,883;;;
9/8/95;690,58;;;
9/11/95;694,384;;;
9/12/95;694,193;;;
9/13/95;694,773;;;
9/14/95;698,096;;;
9/15/95;697,068;;;
9/18/95;692,749;;;
9/19/95;693,911;;;
9/20/95;697,505;;;
9/21/95;700,789;;;
9/22/95;698,139;;;
9/25/95;694,983;;;
9/26/95;695,009;;;
9/27/95;698,364;;;
9/28/95;699,694;;;
9/29/95;703,797;;;
10/2/95;697,043;;;
10/3/95;698,467;;;
10/4/95;700,116;;;
10/5/95;701,811;;;
10/6/95;701,393;;;
10/9/95;698,01;;;
10/10/95;693,731;;;
10/11/95;691,149;;;
10/12/95;695,976;;;
10/13/95;697,782;;;
10/16/95;698,795;;;
10/17/95;699,565;;;
10/18/95;698,733;;;
10/19/95;701,371;;;
10/20/95;702,031;;;
10/23/95;699,108;;;
10/24/95;698,512;;;
10/25/95;694,778;;;
10/26/95;687,775;;;
10/27/95;684,825;;;
10/30/95;689,947;;;
10/31/95;691,604;;;
11/1/95;690,229;;;
11/2/95;696,023;;;
11/3/95;697,052;;;
11/6/95;696,674;;;
11/7/95;695,969;;;
11/8/95;698,963;;;
11/9/95;700,934;;;
11/10/95;700,71;;;
11/13/95;697,094;;;
11/14/95;696,517;;;
11/15/95;700,24;;;
11/16/95;702,793;;;
11/17/95;705,321;;;
11/20/95;708,126;;;
11/21/95;710,084;;;
11/22/95;709,884;;;
11/23/95;709,643;;;
11/24/95;709,648;;;
11/27/95;711,475;;;
11/28/95;715,671;;;
11/29/95;714,212;;;
11/30/95;714,509;;;
12/1/95;718,123;;;
12/4/95;722,762;;;
12/5/95;725,121;;;
12/6/95;727,534;;;
12/7/95;728,253;;;
12/8/95;726,27;;;
12/11/95;727,866;;;
12/12/95;726,942;;;
12/13/95;727,869;;;
12/14/95;729,082;;;
12/15/95;726,047;;;
12/18/95;720,455;;;
12/19/95;719,689;;;
12/20/95;720,99;;;
12/21/95;726,598;;;
12/22/95;729,38;;;
12/25/95;729,38;;;
12/26/95;732,364;;;
12/27/95;734,289;;;
12/28/95;732,819;;;
12/29/95;734,28;;;
1/1/96;734,28;;;
1/2/96;737,505;;;
1/3/96;740,246;;;
1/4/96;741,118;;;
1/5/96;743,01;;;
1/8/96;742,144;;;
1/9/96;735,829;;;
1/10/96;728,935;;;
1/11/96;729,003;;;
1/12/96;728,085;;;
1/15/96;725,93;;;
1/16/96;731,749;;;
1/17/96;729,858;;;
1/18/96;729,543;;;
1/19/96;731,604;;;
1/22/96;730,351;;;
1/23/96;727,8;;;
1/24/96;731,537;;;
1/25/96;731,92;;;
1/26/96;732,951;;;
1/29/96;734,587;;;
1/30/96;738,157;;;
1/31/96;746,451;;;
2/1/96;748,54;;;
2/2/96;748,475;;;
2/5/96;751,53;;;
2/6/96;754,062;;;
2/7/96;756,456;;;
2/8/96;758,331;;;
2/9/96;756,617;;;
2/12/96;760,09;;;
2/13/96;759,141;;;
2/14/96;758,326;;;
2/15/96;758,093;;;
2/16/96;758,357;;;
2/19/96;759,011;;;
2/20/96;748,909;;;
2/21/96;752,889;;;
2/22/96;759,534;;;
2/23/96;761,102;;;
2/26/96;756,866;;;
2/27/96;752,99;;;
2/28/96;752,175;;;
2/29/96;749,857;;;
3/1/96;752,703;;;
3/4/96;755,619;;;
3/5/96;758,098;;;
3/6/96;755,365;;;
3/7/96;754,622;;;
3/8/96;742,72;;;
3/11/96;740,125;;;
3/12/96;740,446;;;
3/13/96;740,858;;;
3/14/96;745,284;;;
3/15/96;746,25;;;
3/18/96;754,083;;;
3/19/96;756,298;;;
3/20/96;754,877;;;
3/21/96;757,65;;;
3/22/96;758,074;;;
3/25/96;760,226;;;
3/26/96;760,789;;;
3/27/96;759,659;;;
3/28/96;760,386;;;
3/29/96;761,184;;;
4/1/96;765,481;;;
4/2/96;767,442;;;
4/3/96;767,493;;;
4/4/96;767,706;;;
4/5/96;768,377;;;
4/8/96;761,288;;;
4/9/96;759,546;;;
4/10/96;755,921;;;
4/11/96;753,072;;;
4/12/96;755,859;;;
4/15/96;761,181;;;
4/16/96;763,721;;;
4/17/96;760,962;;;
4/18/96;762,912;;;
4/19/96;767,836;;;
4/22/96;772,622;;;
4/23/96;774,537;;;
4/24/96;773,743;;;
4/25/96;774,472;;;
4/26/96;777,95;;;
4/29/96;779,427;;;
4/30/96;777,929;;;
5/1/96;775,153;;;
5/2/96;769,027;;;
5/3/96;766,297;;;
5/6/96;765,606;;;
5/7/96;762,595;;;
5/8/96;765,562;;;
5/9/96;765,173;;;
5/10/96;767,254;;;
5/13/96;769,932;;;
5/14/96;772,815;;;
5/15/96;775,495;;;
5/16/96;775,452;;;
5/17/96;778,17;;;
5/20/96;779,298;;;
5/21/96;779,682;;;
5/22/96;780,273;;;
5/23/96;777,211;;;
5/24/96;777,345;;;
5/27/96;776,818;;;
5/28/96;774,184;;;
5/29/96;772,638;;;
5/30/96;776,175;;;
5/31/96;777,437;;;
6/3/96;773,71;;;
6/4/96;776,313;;;
6/5/96;779,461;;;
6/6/96;776,213;;;
6/7/96;773,08;;;
6/10/96;773,047;;;
6/11/96;773,443;;;
6/12/96;774,921;;;
6/13/96;773,985;;;
6/14/96;775,652;;;
6/17/96;775,319;;;
6/18/96;776,239;;;
6/19/96;775,942;;;
6/20/96;775,091;;;
6/21/96;777,131;;;
6/24/96;779,699;;;
6/25/96;778,814;;;
6/26/96;777,21;;;
6/27/96;778,07;;;
6/28/96;780,202;;;
7/1/96;783,213;;;
7/2/96;779,905;;;
7/3/96;778,536;;;
7/4/96;780,083;;;
7/5/96;769,603;;;
7/8/96;763,04;;;
7/9/96;766,169;;;
7/10/96;765,876;;;
7/11/96;760,555;;;
7/12/96;755,912;;;
7/15/96;746,784;;;
7/16/96;743,816;;;
7/17/96;748,071;;;
7/18/96;755,31;;;
7/19/96;754,323;;;
7/22/96;747,173;;;
7/23/96;743,979;;;
7/24/96;737,257;;;
7/25/96;742,901;;;
7/26/96;746,051;;;
7/29/96;743,526;;;
7/30/96;744,896;;;
7/31/96;751,451;;;
8/1/96;759,411;;;
8/2/96;766,953;;;
8/5/96;767,858;;;
8/6/96;765,429;;;
8/7/96;764,445;;;
8/8/96;764,832;;;
8/9/96;762,406;;;
8/12/96;766,216;;;
8/13/96;764,878;;;
8/14/96;766,057;;;
8/15/96;765,735;;;
8/16/96;767,364;;;
8/19/96;769,052;;;
8/20/96;770,202;;;
8/21/96;771,481;;;
8/22/96;775,175;;;
8/23/96;774,508;;;
8/26/96;772,278;;;
8/27/96;773,29;;;
8/28/96;770,969;;;
8/29/96;764,057;;;
8/30/96;758,902;;;
9/2/96;756,616;;;
9/3/96;756,755;;;
9/4/96;758,939;;;
9/5/96;756,868;;;
9/6/96;758,796;;;
9/9/96;764,204;;;
9/10/96;764,42;;;
9/11/96;764,205;;;
9/12/96;767,114;;;
9/13/96;775,494;;;
9/16/96;779,067;;;
9/17/96;780,658;;;
9/18/96;780,925;;;
9/19/96;781,639;;;
9/20/96;782,224;;;
9/23/96;780,099;;;
9/24/96;780,296;;;
9/25/96;784,147;;;
9/26/96;784,451;;;
9/27/96;785,653;;;
9/30/96;787,436;;;
10/1/96;788,894;;;
10/2/96;792,301;;;
10/3/96;790,539;;;
10/4/96;793,721;;;
10/7/96;795,723;;;
10/8/96;793,737;;;
10/9/96;789,271;;;
10/10/96;787,492;;;
10/11/96;791,866;;;
10/14/96;795,279;;;
10/15/96;797,926;;;
10/16/96;797,637;;;
10/17/96;799,253;;;
10/18/96;803,451;;;
10/21/96;801,717;;;
10/22/96;798,405;;;
10/23/96;796,285;;;
10/24/96;792,757;;;
10/25/96;790,457;;;
10/28/96;788,818;;;
10/29/96;790,44;;;
10/30/96;790,59;;;
10/31/96;791,751;;;
11/1/96;791,751;;;
11/4/96;793,77;;;
11/5/96;797,927;;;
11/6/96;807,718;;;
11/7/96;810,55;;;
11/8/96;814,903;;;
11/11/96;816,103;;;
11/12/96;816,472;;;
11/13/96;815,86;;;
11/14/96;820,714;;;
11/15/96;823,382;;;
11/18/96;822,104;;;
11/19/96;826,289;;;
11/20/96;829,65;;;
11/21/96;829,138;;;
11/22/96;834,033;;;
11/25/96;837,215;;;
11/26/96;836,779;;;
11/27/96;834,961;;;
